Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4
2022-06-05,1730 Bare Hill,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-06-05,1730 Bare Hill,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,214
2022-06-05,1948 Cape Vincent,,3 100.11 ASSAULT ON STAFF 101.22 STALKING 104.11 VIOLENT CONDUCT 8,8.0,180
2022-06-05,1130 Cayuga,,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 104.13 CREATE DISTURB 5,4.0,15
2022-06-05,1835 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-06-05,1835 Clinton,,3 100.13 FIGHTING 106.10 DIRECT ORDER 4,2.0,14
2022-06-05,825 Clinton,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,5.0,120
2022-06-05,730 Clinton,,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 100.13 FIGHTING 13,12.0,120
2022-06-05,1835 Clinton,,3 100.13 FIGHTING 106.10 DIRECT ORDER 4,2.0,15
2022-06-05,900 Elmira,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,270
2022-06-05,831 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,89
2022-06-05,1950 Elmira,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 8,4.0,90
2022-06-05,831 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-06-05,830 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120
2022-06-05,1735 Elmira,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,60
2022-06-05,831 Elmira,,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,180
2022-06-05,831 Elmira,,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,4.0,90
2022-06-05,1255 Great Meadow,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 180.10 FACIL VISITING 4,4.0,60
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-06-05,1155 Great Meadow,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,90
2022-06-05,945 Green Haven,,3 111.11 POSSESS EMP PROP 101.22 STALKING 114.10 SMUGGLING 7,7.0,102
2022-06-05,1725 Marcy,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,180
2022-06-05,1920 Marcy,,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 11,5.0,57
2022-06-05,1930 Mid-State,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,29
2022-06-05,1930 Mid-State,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,48
2022-06-05,1530 Mohawk,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 5,5.0,90
2022-06-05,1640 Orleans,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30
2022-06-05,1640 Orleans,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30
2022-06-05,1940 Otisville,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,90
2022-06-05,1040 Sing Sing,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,3.0,210
2022-06-05,1100 Sullivan,,3 102.10 THREATS 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 5,5.0,60
2022-06-05,1335 Ulster,,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,15
2022-06-05,1335 Ulster,,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,15
2022-06-05,1921 Upstate,,3 100.13 FIGHTING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,45
2022-06-05,1921 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-06-05,1115 Wende,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 3,2.0,90
2022-06-05,1910 Wende,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,62
2022-06-05,1910 Wende,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,2
2022-06-05,745 Woodbourne,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,15
2022-06-06,1600 Attica,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,119
2022-06-06,1405 Auburn,,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,30
2022-06-06,750 Bare Hill,,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,44
2022-06-06,1205 Collins,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,3
2022-06-06,1625 Elmira,,3 113.10 WEAPON 113.10 WEAPON 2,2.0,269
2022-06-06,1550 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-06-06,1550 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-06-06,1140 Five Points,,3 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 107.10 INTERFERENCE 3,3.0,30
2022-06-06,1235 Five Points,,3 102.10 THREATS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,120
2022-06-06,2035 Franklin,,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,29
2022-06-06,2100 Franklin,,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,45
2022-06-06,1845 Great Meadow,,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,270
2022-06-06,1250 Great Meadow,,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 104.13 CREATE DISTURB 6,5.0,90
2022-06-06,1250 Great Meadow,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,90
2022-06-06,1215 Great Meadow,,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,179
2022-06-06,1915 Groveland,,3 113.10 WEAPON 1,1.0,90
2022-06-06,1510 Groveland,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.10 OUT OF PLACE 3,3.0,2
2022-06-06,1400 Mid-State,,3 107.10 INTERFERENCE 5,1.0,14
2022-06-06,1415 Mid-State,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 101.20 LEWD CONDUCT 3,3.0,60
2022-06-06,800 Mohawk,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,60
2022-06-06,1014 Mohawk,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,60
2022-06-06,1014 Mohawk,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,90
2022-06-06,2045 Otisville,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,183
2022-06-06,1755 Otisville,,3 113.10 WEAPON 1,1.0,183
2022-06-06,1745 Otisville,,3 113.23 CONTRABAND 2,1.0,119
2022-06-06,1025 Riverview,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 8,6.0,143
2022-06-06,1100 Sing Sing,,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,309
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-06-06,1135 Sullivan,,3 100.11 ASSAULT ON STAFF 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,365
2022-06-06,2115 Upstate,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,30
2022-06-06,2213 Upstate,,3 100.13 FIGHTING 106.10 DIRECT ORDER 3,2.0,30
2022-06-06,1145 Wende,,3 102.10 THREATS 107.11 HARASSMENT 3,2.0,30
2022-06-06,1810 Wyoming,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,57
2022-06-06,1750 Wyoming,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,277
2022-06-07,836 Bare Hill,,3 102.10 THREATS 106.10 DIRECT ORDER 106.10 DIRECT ORDER 10,7.0,13
2022-06-07,1815 Cayuga,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 6,5.0,90
2022-06-07,1900 Clinton,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,100
2022-06-07,920 Collins,,3 107.20 FALSE INFORMATION 109.12 MOVEMENT VIO 109.10 OUT OF PLACE 5,3.0,8
2022-06-07,1530 Coxsackie,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,30
2022-06-07,1400 Coxsackie,,3 104.13 CREATE DISTURB 3,1.0,3
2022-06-07,1650 Fishkill,,3 113.23 CONTRABAND 113.14 UNAUTH MEDIC 3,2.0,15
2022-06-07,930 Fishkill,,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,120
2022-06-07,1045 Fishkill,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,4.0,270
2022-06-07,1220 Five Points,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,210
2022-06-07,850 Five Points,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,120
2022-06-07,1220 Five Points,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,365
2022-06-07,905 Franklin,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,5.0,14
2022-06-07,1920 Gouverneur,,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,124
2022-06-07,1600 Green Haven,,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 107.11 HARASSMENT 4,3.0,48
2022-06-07,1025 Green Haven,,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,97
2022-06-07,1320 Greene,,3 113.10 WEAPON 114.10 SMUGGLING 106.10 DIRECT ORDER 6,6.0,60
2022-06-07,1050 Lakeview,,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,200
2022-06-07,2115 Lakeview,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,90
2022-06-07,1930 Marcy,,3 105.13 GANGS 114.10 SMUGGLING 113.34 DRUG USE 3,3.0,90
2022-06-07,1610 Orleans,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 113.23 CONTRABAND 3,3.0,89
2022-06-07,1610 Orleans,,3 100.13 FIGHTING 2,1.0,5
2022-06-07,901 Orleans,,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,30
2022-06-07,825 Sing Sing,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,214
2022-06-07,855 Sing Sing,,3 113.10 WEAPON 1,1.0,134
2022-06-07,1650 Sing Sing,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,295
2022-06-07,1310 Sullivan,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-06-07,930 Sullivan,,3 118.22 UNHYGIENIC ACT 104.12 DEMONSTRATION 106.10 DIRECT ORDER 7,7.0,120
2022-06-07,2025 Ulster,,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90
2022-06-07,1136 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-06-07,1136 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120
2022-06-07,2025 Upstate,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,60
2022-06-07,1922 Upstate,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,120
2022-06-07,608 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,5.0,47
2022-06-07,940 Washington,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 5,3.0,119
2022-06-07,608 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,4.0,90
2022-06-07,608 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,44
2022-06-07,608 Washington,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.11 HARASSMENT 6,4.0,45
2022-06-07,928 Washington,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,89
2022-06-07,608 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,45
2022-06-07,608 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,66
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-06-07,730 Wyoming,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,120
2022-06-07,1330 Wyoming,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,52
2022-06-08,710 Albion,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,60
2022-06-08,1300 Auburn,,3 113.10 WEAPON 1,1.0,90
2022-06-08,1013 Bare Hill,,3 102.10 THREATS 104.13 CREATE DISTURB 4,2.0,22
2022-06-08,1250 Clinton,,3 101.20 LEWD CONDUCT 3,1.0,52
2022-06-08,830 Collins,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 2,2.0,2
2022-06-08,2100 Collins,,3 113.10 WEAPON 2,1.0,180
2022-06-08,830 Collins,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 2,2.0,2
2022-06-08,830 Collins,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 2,2.0,2
2022-06-08,830 Collins,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 2,2.0,2
2022-06-08,1045 Elmira,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,60
2022-06-08,1310 Fishkill,,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.34 DRUG USE 3,3.0,15
2022-06-08,725 Fishkill,,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 112.22 OBSTRUCT VISIB 3,3.0,90
2022-06-08,1914 Fishkill,,3 118.10 ARSON 106.10 DIRECT ORDER 9,2.0,30
2022-06-08,800 Five Points,,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,365
2022-06-08,928 Franklin,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,123
2022-06-08,815 Gouverneur,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,90
2022-06-08,1045 Great Meadow,,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,270
2022-06-08,1437 Green Haven,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,90
2022-06-08,800 Greene,,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 3,3.0,45
2022-06-08,525 Groveland,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,2
2022-06-08,1700 Groveland,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,2
2022-06-08,910 Mid-State,,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,15
2022-06-08,845 Mid-State,,3 113.23 CONTRABAND 1,1.0,5
2022-06-08,2103 Mohawk,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,90
2022-06-08,2103 Mohawk,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,182
2022-06-08,745 Mohawk,,3 113.23 CONTRABAND 113.32 ALCOLHOL/DRUG DIST 2,2.0,30
2022-06-08,1055 Riverview,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60
2022-06-08,1315 Riverview,,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,180
2022-06-08,715 Shawangunk,,3 100.11 ASSAULT ON STAFF 106.10 DIRECT ORDER 3,2.0,42
2022-06-08,945 Sing Sing,,3 113.10 WEAPON 2,1.0,240
2022-06-08,1130 Sullivan,,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,180
2022-06-08,1950 Sullivan,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-06-08,820 Upstate,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 2,2.0,90
2022-06-08,1610 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-06-08,1855 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,90
2022-06-08,715 Washington,,3 102.10 THREATS 104.12 DEMONSTRATION 107.10 INTERFERENCE 6,6.0,201
2022-06-08,845 Washington,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120
2022-06-08,1315 Wende,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60
2022-06-08,1315 Wende,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,3.0,60
2022-06-08,1610 Wyoming,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 3,3.0,50
2022-06-09,1025 Albion,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,10
2022-06-09,1545 Albion,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,20
2022-06-09,1545 Albion,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,12
2022-06-09,805 Attica,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,5.0,90
2022-06-09,1800 Auburn,,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 14,10.0,120
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-06-09,1740 Cayuga,,3 102.10 THREATS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 10,10.0,30
2022-06-09,1100 Clinton,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,120
2022-06-09,1820 Clinton,,3 118.10 ARSON 104.13 CREATE DISTURB 116.10 LOSS/DAMAGE PROP 3,3.0,195
2022-06-09,900 Coxsackie,,3 118.22 UNHYGIENIC ACT 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,270
2022-06-09,850 Coxsackie,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,3.0,59
2022-06-09,1015 Coxsackie,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,180
2022-06-09,1230 Eastern,,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,45
2022-06-09,1200 Five Points,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 6,6.0,365
2022-06-09,828 Franklin,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 7,6.0,89
2022-06-09,1220 Franklin,,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,3.0,60
2022-06-09,2215 Franklin,,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,51
2022-06-09,2115 Great Meadow,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
